init,time,accuracy,precision,recall,fscore
svc,0.364095,0.974747,0.975153,0.974747,0.974804
rbf_svc,0.877005,0.944444,0.962166,0.944444,0.948446
nu_svc,1.087952,0.932660,0.935737,0.932660,0.932959
lin_svc,0.419204,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.446690,0.942761,0.945108,0.942761,0.942691
knn-auto,0.264253,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.104025,0.969697,0.971286,0.969697,0.969738
knn-brute,0.147008,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.227666,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.525312,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.025289,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.030802,0.794613,0.841574,0.794613,0.797305
randfc,0.100765,0.936027,0.937720,0.936027,0.935677
dt_classification,0.043737,0.831650,0.834547,0.831650,0.832122
logreg,0.363107,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.031830,0.936027,0.937742,0.936027,0.936450
passiveac,0.031198,0.936027,0.937742,0.936027,0.936450
init,time,accuracy,precision,recall,fscore
svc,0.397977,0.974747,0.975153,0.974747,0.974804
rbf_svc,0.894019,0.944444,0.962166,0.944444,0.948446
nu_svc,1.341034,0.932660,0.935737,0.932660,0.932959
lin_svc,0.482335,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.500007,0.942761,0.945108,0.942761,0.942691
knn-auto,0.230321,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.162714,0.969697,0.971286,0.969697,0.969738
knn-brute,0.176063,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.228143,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.171023,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.073937,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.054104,0.794613,0.841574,0.794613,0.797305
randfc,0.103019,0.936027,0.937720,0.936027,0.935677
dt_classification,0.065999,0.831650,0.834547,0.831650,0.832122
logreg,0.394026,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.027281,0.936027,0.937742,0.936027,0.936450
passiveac,0.027922,0.936027,0.937742,0.936027,0.936450
