init,time,accuracy,precision,recall,fscore
svc,0.340591,0.974747,0.975153,0.974747,0.974804
rbf_svc,0.809843,0.944444,0.962166,0.944444,0.948446
nu_svc,1.090700,0.932660,0.935737,0.932660,0.932959
lin_svc,0.388704,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.473751,0.942761,0.945108,0.942761,0.942691
knn-auto,0.174232,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.159818,0.969697,0.971286,0.969697,0.969738
knn-brute,0.158733,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,1.175700,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,2.788112,0.973064,0.974624,0.973064,0.973176
bernoullinb,0.015872,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.058707,0.794613,0.841574,0.794613,0.797305
logreg,0.380621,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.032856,0.936027,0.937742,0.936027,0.936450
passiveac,0.035000,0.936027,0.937742,0.936027,0.936450
