init,time,explained_variance_score,r2_score,mean_squared_error,mean_absolute_error
sgd_regressor,0.007384,0.501584,0.501579,4.081728,1.563380
elasticnet,0.006414,0.186152,0.184461,6.678711,2.235133
init,time,explained_variance_score,r2_score,mean_squared_error,mean_absolute_error
sgd_regressor,0.044524,0.501584,0.501579,4.081728,1.563380
elasticnet,0.037671,0.186152,0.184461,6.678711,2.235133
