version,time,inertia,homo,compl,v-meas,ARI,silhouette
f2c200e2d6520cf74f7da8cad9c96cef29e2965d,0.532108,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
e6a464b40eba2d7a013b4982067b0e421765d295,0.968265,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
b8b68e3284b129ddaa6f86213409631eb9c07670,0.690772,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
6cb191cfd88c52f90d6983487011c30129217c15,0.442199,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
de35beab435777bc033da42102ec2c1459235104,1.124838,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
6dab7c5c8a00ac883cb2f6d297d36bad76cf399a,3.157896,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
ae614649d77bbd7fa73e0e8147e3bbbdee5db796,3.137850,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
9d8f3f3996a457a69f368c5b68afd91d07643fe2,2.460093,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
bf1691b69accdbd4117bb51e4c6285e72bc6af6c,3.029077,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
35e54116bf1283dc320b735a827e48853970928e,2.366729,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
5a019b7202fb887506ed6ae2ef1c1716ca9a6f7a,3.815057,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
4ebdb3578d9efe4d46953fecad69a82ed6521acd,1.913369,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
f86622d9cb1a03e8e1f650f840e735998e4e2034,2.318375,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
b9474d02c97b1d950abcbca43e3fa9d8f72441b4,2.438442,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
b9474d02c97b1d950abcbca43e3fa9d8f72441b4,2.710939,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
56ee99c65f86c95e0bf92fe7537be0c970febe39,3.553287,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
56ee99c65f86c95e0bf92fe7537be0c970febe39,2.776935,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
081a5546988e4514afecf00250901f66e29b7543,2.200310,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
ce6a01d7a7539211e827a8962323274ec0166b16,1.029093,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
2cfdc1c5fe6b9364356a74fdbb95fa435a22e051,2.619652,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
a894b2e68087f03ee69012275f980e07db3753f5,2.760904,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
38105780993408e27d8775e4aca8545a6b0a95ba,2.508027,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
13ab4d509aae25e2fe02c47f1bfc13d2eb661e82,4.595103,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
815844ded8e3b9687b33a80aa15e6573044cb4b4,2.596218,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
54e7f886ce2d4e04415be0d71b753ac4a4d37e83,1.816241,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
30ebaa8a4603c5b9d19f125ae00a9e8739b823ba,2.196961,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
f12fc13ba8e33dcd80febce64d96ba01ca309239,3.506969,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
767bf266d5b7f8174f6e8e26ddf9594750320a6d,4.195978,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
c5440bfd134d8272a76ab87b3d61b10db77c7cc3,1.735135,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
b01e21e1b242204619e1be5bde6f1bcdb95ea186,2.955083,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
2330834205565ba138cc7e59d712c0bcea588b02,2.373190,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
000c9b199b8ce573a3ee24f937a63e4d41d36e78,3.174315,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
42d0dc2bc2fcf9f65ac703a4d5f19b64f253cb12,2.916656,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
abc78088b9271436660fb6b828648bf3e3b955ec,3.357813,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
64a4a1181faa0bcadb7efbe76bf91ab0f458e5a8,2.275675,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
08d3dfef4ae8897134589b2e25524e528cdfb192,1.700140,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
f4afc7ecf01b13086abaa83971ec67f3003c1b33,3.799906,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
7ed6c5f326ba0635d6290aa2dd59e2d2d2f3e244,1.494695,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
ab68f07d95c61275d33fef825b7b47bd08c815db,2.523643,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
46f29519ffe17ee9e1f941efd7bc8849d3a48ed3,2.537197,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
bb629cbba9ba5dcb18ab67db0485d9168637cbeb,0.456664,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
dcfdf6c7ce51326abd5598a754330e5445eb4b2a,3.263434,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
923fb2ea3743586dc3b9fc281877bacf03fa4267,3.120421,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
d3f436107b46e58c41a134bfb355c0c701a83d07,2.576605,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
d5a654d5e8183b3ec539318534f5bf4d436fcafa,3.015448,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
0ed517fa90fe2fa33b28ff3ab7784111f307e3c3,3.452853,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
f19aee9eceeff2dfd52cbee2fac0d2f95b49e233,3.603185,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
c1a3688c29db4d141ea1ff61a40b71f7db8306ed,2.376817,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
b99824fb46199c35827033b7e9637813b5e01a34,3.105754,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
57ea0c091d36f69b3c1e56769e44f3c16cbb1723,2.750042,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
165f949a23c217b7cc3f87ca3d6c1e08aaa56133,2.457737,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
