version,time,inertia,homo,compl,v-meas,ARI,silhouette
f2c200e2d6520cf74f7da8cad9c96cef29e2965d,0.541848,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
e6a464b40eba2d7a013b4982067b0e421765d295,0.658039,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
b8b68e3284b129ddaa6f86213409631eb9c07670,0.546447,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
6cb191cfd88c52f90d6983487011c30129217c15,1.052319,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
de35beab435777bc033da42102ec2c1459235104,0.876959,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
6dab7c5c8a00ac883cb2f6d297d36bad76cf399a,2.632754,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
ae614649d77bbd7fa73e0e8147e3bbbdee5db796,3.112122,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
9d8f3f3996a457a69f368c5b68afd91d07643fe2,2.534862,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
bf1691b69accdbd4117bb51e4c6285e72bc6af6c,3.648508,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
35e54116bf1283dc320b735a827e48853970928e,1.791650,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
5a019b7202fb887506ed6ae2ef1c1716ca9a6f7a,2.367955,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
4ebdb3578d9efe4d46953fecad69a82ed6521acd,2.027029,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
f86622d9cb1a03e8e1f650f840e735998e4e2034,3.650916,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
b9474d02c97b1d950abcbca43e3fa9d8f72441b4,3.306759,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
b9474d02c97b1d950abcbca43e3fa9d8f72441b4,2.219998,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
56ee99c65f86c95e0bf92fe7537be0c970febe39,3.060735,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
56ee99c65f86c95e0bf92fe7537be0c970febe39,3.968955,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
081a5546988e4514afecf00250901f66e29b7543,2.718572,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
ce6a01d7a7539211e827a8962323274ec0166b16,3.795166,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
2cfdc1c5fe6b9364356a74fdbb95fa435a22e051,3.532256,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
a894b2e68087f03ee69012275f980e07db3753f5,3.696024,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
38105780993408e27d8775e4aca8545a6b0a95ba,3.160495,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
13ab4d509aae25e2fe02c47f1bfc13d2eb661e82,3.598356,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
815844ded8e3b9687b33a80aa15e6573044cb4b4,4.434515,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
54e7f886ce2d4e04415be0d71b753ac4a4d37e83,3.190127,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
30ebaa8a4603c5b9d19f125ae00a9e8739b823ba,2.847844,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
f12fc13ba8e33dcd80febce64d96ba01ca309239,1.924934,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
767bf266d5b7f8174f6e8e26ddf9594750320a6d,2.985669,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
c5440bfd134d8272a76ab87b3d61b10db77c7cc3,2.882266,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
b01e21e1b242204619e1be5bde6f1bcdb95ea186,2.228292,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
2330834205565ba138cc7e59d712c0bcea588b02,1.758833,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
000c9b199b8ce573a3ee24f937a63e4d41d36e78,2.145877,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
42d0dc2bc2fcf9f65ac703a4d5f19b64f253cb12,1.827299,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
abc78088b9271436660fb6b828648bf3e3b955ec,2.904225,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
64a4a1181faa0bcadb7efbe76bf91ab0f458e5a8,2.931801,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
08d3dfef4ae8897134589b2e25524e528cdfb192,3.424652,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
f4afc7ecf01b13086abaa83971ec67f3003c1b33,2.583443,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
7ed6c5f326ba0635d6290aa2dd59e2d2d2f3e244,0.608540,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
ab68f07d95c61275d33fef825b7b47bd08c815db,1.834642,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
46f29519ffe17ee9e1f941efd7bc8849d3a48ed3,2.583017,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
bb629cbba9ba5dcb18ab67db0485d9168637cbeb,3.463716,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
dcfdf6c7ce51326abd5598a754330e5445eb4b2a,3.162484,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
923fb2ea3743586dc3b9fc281877bacf03fa4267,4.307148,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
d3f436107b46e58c41a134bfb355c0c701a83d07,2.562034,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
d5a654d5e8183b3ec539318534f5bf4d436fcafa,1.702806,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
0ed517fa90fe2fa33b28ff3ab7784111f307e3c3,2.480769,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
f19aee9eceeff2dfd52cbee2fac0d2f95b49e233,3.104037,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
c1a3688c29db4d141ea1ff61a40b71f7db8306ed,2.266460,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
b99824fb46199c35827033b7e9637813b5e01a34,2.395755,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
57ea0c091d36f69b3c1e56769e44f3c16cbb1723,2.027036,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
165f949a23c217b7cc3f87ca3d6c1e08aaa56133,2.145614,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
a6466155ae90d2cb9f5bc48845326fca790a6127,2.840303,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
9e1ea63f98307cb1c391762aeb4ec4d6cf0b8753,1.974318,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
60860e4a89630efca18d78a967251d5c08887c32,3.015766,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
f1916c8453377bb70426d94d6af9c341993880e7,2.682148,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
f690b4a84f3d1808ac6bc80f3c8e201bb2e5f9c8,3.587617,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
7ede0df219d732d39d572c533d41d952620d22e9,4.172371,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
63c378f8495eaba652122beccfd0acaefd06fe07,3.193153,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
14968044ec82a6d6a90ae9803ee20c8ed0201818,2.650788,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
f35116ad037b8cd1d5040465214f1bdf173ca670,3.047663,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
ea1d134d569222c8d7d14ac0146a2f4b30d88a9b,3.087254,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
b27759baf558f1818cec856863e257754758849c,1.490615,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
5f0278cbb429303f5b69506c9240109fc1fc4b58,2.866963,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
f75a140869a4363e02f87457e87a3e7e6c41e7b8,2.841766,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
afe890b2a8aba25e5e111aa224387f453c5653a7,2.694072,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
b3717d2edede321c9788041de893c3124c68a37b,2.984683,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
7e1a0eee08104e4083c1a65673a90fe21cae77f0,2.311118,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
8dd7f16bef2e0525ed2a65cc8bd3fd3b2affb0af,2.389674,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
c828f03c8181b5cd3dace5601312ab2e481ab721,3.562785,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
cea3dc8eea3fa0c1fb75df7635b5e80c72d66bac,2.341629,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
a5ecd0b75070fd5caa3142e17510adee5bec123b,3.877519,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
47257c2f0b683118d4d548e35884e8a1a39bd1cc,2.776663,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
21d3bc2bc5b283ef739ecefa799a3c6d7313daf2,1.707503,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
935fa24106d70fa0a55df9540dadd91a25ea8859,2.457326,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
cc0a34ae0b9c7f51c5ef6b6fdd3118259f61c811,3.247431,69683.156271,0.680690,0.719774,0.699687,0.571574,0.147889
