version,time,explained_variance_score,r2_score,mean_squared_error,mean_absolute_error
c73c9a1c8b1e079a53df0f756ecff77af5b74aac,0.035809,0.186152,0.184462,6.678706,2.235132
b289d37e6472b78b7727f9417785cc56bf5d8938,0.009463,0.186152,0.184462,6.678706,2.235132
ec7cad314b820e093d6a4f520fa061447f2aaae2,0.015261,0.186152,0.184462,6.678706,2.235132
e33b3b8593344813d0675291d9d07a33cfde0b77,0.069571,0.186152,0.184462,6.678706,2.235132
ec05d9866f6fe1e9542373ddd07bd8e3d04295f4,0.004690,0.186152,0.184462,6.678706,2.235132
1fe371ea40ea3c4bd77b584fcd243c215f5222ee,0.013515,0.186152,0.184462,6.678706,2.235132
de6979397ee7ba660c395fe521fc34448c2e1dd3,0.064077,0.186152,0.184462,6.678706,2.235132
75a586642380d645733a2354749dbea1aeb32423,0.031130,0.186152,0.184462,6.678706,2.235132
bd0f2d5619d391c17500498ba70d51c4de78ccc4,0.032451,0.186152,0.184462,6.678706,2.235132
bd0f2d5619d391c17500498ba70d51c4de78ccc4,0.010239,0.186152,0.184462,6.678706,2.235132
178d0b6efdb0e357859070e3b7889ca008e14437,0.004861,0.186152,0.184462,6.678706,2.235132
178d0b6efdb0e357859070e3b7889ca008e14437,0.016138,0.186152,0.184462,6.678706,2.235132
48e8cd6c71a3f9f14697657c00d6fa360368082e,0.025746,0.186152,0.184462,6.678706,2.235132
cddf9a49f56dbdf98c5d379430e33681720a5427,0.026622,0.186152,0.184462,6.678706,2.235132
76ef30b054d675b8d1398c6486cb15e64a9f604d,0.024793,0.186152,0.184462,6.678706,2.235132
f5d9b5ba06f1bfec0e2955713dd273655c177afe,0.031759,0.186152,0.184462,6.678706,2.235132
3acda366d86a119edfcebe623da18d59948adb17,0.029662,0.186152,0.184462,6.678706,2.235132
5b55f57f25bdc5fc83561357c736858c53b29e46,0.028601,0.186152,0.184462,6.678706,2.235132
4f98ce2ec83b1d32ff0ee46b39c0eeb79af313d5,0.042813,0.186152,0.184462,6.678706,2.235132
96895ebd39974dbc106aab70153a3377e3bc6c92,0.033305,0.186152,0.184462,6.678706,2.235132
ab1a784f0b63c422b42e415358751ba67f2a51d1,0.020796,0.186152,0.184462,6.678706,2.235132
4ecc59f1403265597aeb286a950978f23f2c1aeb,0.016527,0.186152,0.184462,6.678706,2.235132
5ea6b3ac954faee33a21133385005dc5b4906156,0.012905,0.186152,0.184462,6.678706,2.235132
e633f252331792ae25bb048a90ad899f79cbdca6,0.019845,0.186152,0.184462,6.678706,2.235132
e4561b22fdbefb4e9be6530a32e81680dcefe655,0.017389,0.186152,0.184462,6.678706,2.235132
108e00923bfe9e65122871fab7c6b0dd5c4996ab,0.014711,0.186152,0.184462,6.678706,2.235132
5358be563a7536a00eee73ed889a71347d8c53eb,0.037961,0.186152,0.184462,6.678706,2.235132
1775095e18141a9686fe3031698304677a91f598,0.008831,0.186152,0.184462,6.678706,2.235132
2d12952d2adf8b46f88619ac75b5cf0ad5ad767c,0.014921,0.186152,0.184462,6.678706,2.235132
d7098332475b480078ffd461618fe2e752479432,0.021459,0.186152,0.184462,6.678706,2.235132
