init,time,accuracy,precision,recall,fscore
svc,0.401878,0.974747,0.975153,0.974747,0.974804
rbf_svc,1.048020,0.944444,0.962166,0.944444,0.948446
nu_svc,1.478269,0.932660,0.935737,0.932660,0.932959
lin_svc,0.399238,0.942761,0.945108,0.942761,0.942691
lin_svc+cs,0.506456,0.942761,0.945108,0.942761,0.942691
knn-auto,0.268901,0.969697,0.971286,0.969697,0.969738
knn-ball_tree,0.151006,0.969697,0.971286,0.969697,0.969738
knn-brute,0.204007,0.969697,0.971286,0.969697,0.969738
knn-kd_tree,0.222002,0.969697,0.971286,0.969697,0.969738
svc-gridsearch,3.210673,0.974747,0.975109,0.974747,0.974843
bernoullinb,0.012429,0.856902,0.861528,0.856902,0.857778
gaussiannb,0.009266,0.794613,0.841574,0.794613,0.797305
randfc,0.062152,0.924242,0.928046,0.924242,0.924226
dt_classification,0.072749,0.826599,0.832417,0.826599,0.827944
logreg,0.395464,0.951178,0.952191,0.951178,0.951065
sgd_classfier,0.037565,0.936027,0.937742,0.936027,0.936450
passiveac,0.021628,0.936027,0.937742,0.936027,0.936450
