version,time,inertia,homo,compl,v-meas,ARI,silhouette
6306c188f824279c50dc6f86f6361374be8276ea,3.370573,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
9c3e66e8d1867ceea068357b1f122af161732276,3.748393,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
40001241aa6baee644f75e354cbc56f10bcd2ae3,3.845756,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
72174a712557ebddadbd5066208eeb35824411cf,3.571269,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
f9c5458e8557a612ae608d6db837402fceb81241,3.277175,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
404f24cb7ae1f2cea797aa4f1402cabff0b612a7,4.590497,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
84ea07dfab90eee2cbe2084519123d31e32babca,3.706078,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
c467d54224bab39fd0be8320805b368828042b0a,2.891680,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
570b4a312a7962e2d92148a8e90be618a6d881ae,3.299181,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
ebc7a6c3327c6f02818ba168ab091489872570aa,4.176895,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
e3da7a499099f1a15cb77d447c4564155568dd82,4.103332,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
eba34defc3192acceb2bf56a43ffcb5c2c1d955b,3.396170,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
42b1510d30de3716d3fa81059fcb21a8a1d76bb4,5.567465,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
b064bb9fd071c714e563d7eea225ecceca2713be,3.769188,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
3ea18da2db705865a0949ee97044a6cdc6cac623,4.053165,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
bc5deea740c1471851f9f6d59d2a2804a1508a2d,3.699628,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
f548b996725c2069e1e28350658d0ce74e407c27,3.939672,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
5b3cb5ce746e547cb82dfed4e5a5a4ffb79bf09a,4.585661,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
835af056243c1529f5b7ee44f39c3cd8ee2cf36c,3.602200,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
249ea7bd0df19fca7e6a2d9863d02b1670fe77f5,4.216287,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
de3991a5b5a931ce09d6e9017fc90e202e20e6c9,3.473394,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
44df9a2126210711028ee950b2635396fec90cdf,3.267435,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
d14f7b715eaf71c622549a3bffde51f5dac09408,4.403171,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
5a79a4ce63607b66d0ca532d480b0e9bb665a7e1,5.305538,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
0f0a5aa5688678c4adfdb696c0b6821d4404b6b0,3.089853,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
88acd3c283f605b662d1598cc7d42de2db7f57a8,3.358168,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
50a42f0144674832dcba7ae0867be3e2056f269f,4.038107,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
1caa9e77934e2ef5ad88c92583ce7e78d8c13d7f,2.510006,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
1c75bd88fff7c7650d27828c836d7de3bde37f35,2.904272,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
0f21fce652e133f837628112ee58f9360d7d795b,3.410509,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
68d77d41cc5193c5dc5685b8ad8cb98377467730,4.791533,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
17ecf4ebb82c202e3b918e4803f7a3e6eece3555,4.318749,69416.135142,0.603401,0.651675,0.626610,0.466684,0.146488
