init,time,accuracy,precision,recall,fscore
svc,0.350271,0.974747,0.975428,0.974747,0.974953
rbf_svc,2.311498,0.077441,0.005997,0.077441,0.011132
gnb,0.008611,0.090909,0.008264,0.090909,0.015152
