init,time,accuracy,precision,recall,fscore
svc,0.528583,0.974747,0.975428,0.974747,0.974953
rbf_svc,2.564643,0.077441,0.005997,0.077441,0.011132
lin_svc,0.389174,0.910774,0.922458,0.910774,0.911407
gnb,0.007386,0.090909,0.008264,0.090909,0.015152
init,time,accuracy,precision,recall,fscore
svc,0.339308,0.974747,0.975428,0.974747,0.974953
rbf_svc,2.304104,0.077441,0.005997,0.077441,0.011132
lin_svc,0.374562,0.910774,0.922458,0.910774,0.911407
gnb,0.009455,0.090909,0.008264,0.090909,0.015152
